ref,count_1_aerobic_t30_7_Rif,count_1_aerobic_t60_1_control,count_1_aerobic_t180_6_Nor,count_1_aerobic_t30_1_control,count_1_aerobic_t180_5_Gent,count_1_aerobic_t0_1_control,count_1_aerobic_t180_1_control,freq_aerobic_t30_7_Rif,freq_aerobic_t60_1_control,freq_aerobic_t180_6_Nor,freq_aerobic_t30_1_control,freq_aerobic_t180_5_Gent,freq_aerobic_t0_1_control,freq_aerobic_t180_1_control
224,55,54,46,75,71,67,71,30.18912665,32.22443483,25.2516242,47.29679876,39.79202781,36.27967623,31.93158186
225,94,128,175,97,96,97,132,51.5959619,76.38384553,96.06596163,61.1705264,53.8033052,52.52430738,59.36575783
226,161,271,157,195,210,210,269,88.37180709,161.718923,86.18489129,122.9716768,117.6947301,113.712418,120.9802186
227,50,39,85,68,44,45,80,27.44466059,23.27320294,46.66060994,42.88243088,24.65984822,24.36694672,35.97924717
228,72,55,46,83,56,102,108,39.52031124,32.82118363,25.2516242,52.34179063,31.38526137,55.23174591,48.57198368
229,28,22,63,32,44,35,38,15.36900993,13.12847345,34.58374619,20.17996747,24.65984822,18.95206967,17.09014241
230,102,159,22,104,49,155,146,55.9871076,94.88305812,12.07686375,65.58489429,27.4621037,83.93059427,65.66212609
231,44,87,25,74,56,59,82,24.15130132,51.91714501,13.7237088,46.66617478,31.38526137,31.94777459,36.87872835
232,34,37,24,64,40,56,42,18.6623692,22.07970535,13.17476045,40.35993494,22.41804384,30.32331148,18.88910476
233,24,15,9,43,14,11,17,13.17343708,8.951231898,4.94053517,27.11683129,7.846315342,5.956364755,7.645590024
234,60,69,46,83,56,67,89,32.9335927,41.17566673,25.2516242,52.34179063,31.38526137,36.27967623,40.02691248
235,52,65,43,56,55,83,111,28.54244701,38.78867156,23.60477914,35.31494308,30.82481027,44.94347951,49.92120545
236,90,120,103,88,98,101,174,49.40038906,71.60985519,56.54168028,55.49491055,54.9242074,54.6902582,78.2548626
237,104,108,65,88,112,88,119,57.08489402,64.44886967,35.68164289,55.49491055,62.77052274,47.65091804,53.51913017
238,51,25,56,25,29,28,21,27.9935538,14.91871983,30.74110772,15.76559959,16.25308178,15.16165574,9.444552382
239,35,37,39,27,34,27,53,19.21126241,22.07970535,21.40898574,17.02684755,19.05533726,14.62016803,23.83625125
240,7,14,12,16,13,20,8,3.842252482,8.354483105,6.587380226,10.08998374,7.285864246,10.8297541,3.597924717
241,127,86,64,127,136,166,113,69.70943789,51.32039622,35.13269454,80.08924591,76.22134904,89.88695903,50.82068663
242,7,10,13,30,17,33,20,3.842252482,5.967487932,7.136328579,18.91871951,9.52766863,17.86909426,8.994811793
243,78,65,75,69,66,92,102,42.81367051,38.78867156,41.17112641,43.51305486,36.98977233,49.81686886,45.87354014
244,23,26,21,38,28,46,45,12.62454387,15.51546862,11.5279154,23.96371137,15.69263068,24.90843443,20.23832653
245,9,7,4,22,10,6,20,4.940038906,4.177241553,2.195793409,13.87372764,5.604510959,3.24892623,8.994811793
246,337,446,296,285,260,361,542,184.9770124,266.1499618,162.4887123,179.7278353,145.7172849,195.4770615,243.7593996
247,19,23,22,22,24,25,28,10.42897102,13.72522224,12.07686375,13.87372764,13.4508263,13.53719262,12.59273651
248,1,0,1,0,20,31,0,0.548893212,0,0.548948352,0,11.20902192,16.78611885,0
249,197,131,146,139,149,198,252,108.1319627,78.17409191,80.14645942,87.65673371,83.50721329,107.2145656,113.3346286
250,313,300,283,257,254,268,348,171.8035753,179.024638,155.3523837,162.0703638,142.3545784,145.1187049,156.5097252
251,178,189,169,204,228,240,293,97.70299169,112.7855219,92.77227152,128.6472926,127.7828499,129.9570492,131.7739928
252,175,194,113,169,114,163,229,96.05631205,115.7692659,62.0311638,106.5754532,63.89142493,88.26249591,102.990595
253,153,314,220,209,262,182,300,83.98066139,187.3791211,120.7686375,131.8004126,146.8381871,98.55076231,134.9221769
254,226,221,156,169,279,215,253,124.0498659,131.8814833,85.63594294,106.5754532,156.3658558,116.4198566,113.7843692
255,313,308,337,270,295,303,377,171.8035753,183.7986283,184.9955947,170.2684755,165.3330733,164.0707746,169.5522023
256,6,0,4,8,4,6,6,3.29335927,0,2.195793409,5.044991868,2.241804384,3.24892623,2.698443538
257,270,216,212,313,172,252,314,148.2011672,128.8977393,116.3770507,197.3853068,96.39758849,136.4549017,141.2185451
258,292,335,275,268,281,311,353,160.2768178,199.9108457,150.9607969,169.0072276,157.4867579,168.4026762,158.7584281
259,218,221,256,166,186,204,293,119.6587202,131.8814833,140.5307782,104.6835813,104.2439038,110.4634918,131.7739928
260,107,149,125,132,164,186,205,58.73157365,88.91557019,68.61854402,83.24236582,91.91397972,100.7167131,92.19682087
261,113,92,93,93,74,88,154,62.02493293,54.90088898,51.05219675,58.64803047,41.4733811,47.65091804,69.2600508
262,0,0,1,0,0,0,0,0,0,0.548948352,0,0,0,0
263,3,2,6,6,7,8,6,1.646679635,1.193497586,3.293690113,3.783743901,3.923157671,4.33190164,2.698443538
264,56,37,35,59,43,52,42,30.73801986,22.07970535,19.21319233,37.20681503,24.09939712,28.15736066,18.88910476
265,3,9,13,5,9,5,10,1.646679635,5.370739139,7.136328579,3.153119918,5.044059863,2.707438525,4.497405896
266,20,31,28,6,24,23,38,10.97786423,18.49921259,15.37055386,3.783743901,13.4508263,12.45421721,17.09014241
267,44,47,28,28,46,37,87,24.15130132,28.04719328,15.37055386,17.65747154,25.78075041,20.03504508,39.1274313
268,65,62,45,38,68,64,66,35.67805876,36.99842518,24.70267585,23.96371137,38.11067452,34.65521312,29.68287892
269,76,84,70,186,111,114,144,41.71588409,50.12689863,38.42638465,117.2960609,62.21007164,61.72959837,64.76264491
270,12,16,5,13,11,18,6,6.586718541,9.547980692,2.744741761,8.198111786,6.164962055,9.74677869,2.698443538
271,105,102,45,81,69,127,121,57.63378723,60.86837691,24.70267585,51.08054266,38.67112562,68.76893853,54.41861135
272,31,29,13,34,20,49,29,17.01568956,17.305715,7.136328579,21.44121544,11.20902192,26.53289754,13.0424771
273,457,452,530,270,563,423,643,250.8441978,269.7304545,290.9426267,170.2684755,315.533967,229.0492992,289.1831991
274,221,262,185,106,186,268,304,121.3053998,156.3481838,101.5554452,66.84614225,104.2439038,145.1187049,136.7211392
275,310,270,356,279,312,333,384,170.1568956,161.1221742,195.4256134,175.9440914,174.8607419,180.3154058,172.7003864
276,616,450,496,369,449,494,583,338.1182184,268.536957,272.2783827,232.7002499,251.642542,267.4949263,262.1987638
277,95,72,88,113,79,80,128,52.14485511,42.96591311,48.30745499,71.26051014,44.27563657,43.3190164,57.56679547
278,263,199,172,140,194,234,343,144.3589147,118.7530099,94.41911658,88.28735769,108.7275126,126.708123,154.2610222
279,109,92,93,110,129,123,154,59.82936008,54.90088898,51.05219675,69.36863819,72.29819137,66.60298771,69.2600508
280,257,206,153,226,146,247,282,141.0655554,122.9302514,83.98909789,142.5210203,81.82586,133.7474631,126.8268463
281,7,3,1,0,2,2,0,3.842252482,1.79024638,0.548948352,0,1.120902192,1.08297541,0
282,81,115,84,129,64,94,102,44.46035015,68.62611122,46.11166158,81.35049387,35.86887014,50.89984427,45.87354014
283,88,52,131,106,94,93,112,48.30260263,31.03093725,71.91223414,66.84614225,52.68240301,50.35835656,50.37094604
284,284,189,198,225,258,245,342,155.8856721,112.7855219,108.6917737,141.8903963,144.5963827,132.6644877,153.8112817
285,54,53,72,56,54,45,79,29.64023343,31.62768604,39.52428136,35.31494308,30.26435918,24.36694672,35.52950658
286,64,70,71,61,63,61,110,35.12916555,41.77241553,38.97533301,38.46806299,35.30841904,33.03075,49.47146486
287,50,39,40,70,52,72,95,27.44466059,23.27320294,21.95793409,44.14367885,29.14345699,38.98711476,42.72535601
288,116,89,92,95,81,104,99,63.67161256,53.1106426,50.5032484,59.90927843,45.39653877,56.31472132,44.52431837
289,191,192,120,124,166,180,191,104.8386034,114.5757683,65.87380226,78.19737396,93.03488192,97.4677869,85.90045262
290,129,204,166,142,157,190,195,70.80722431,121.7367538,91.12542646,89.54860566,87.99082205,102.8826639,87.69941498
291,395,364,696,254,391,384,432,216.8128186,217.2165607,382.0680531,160.1784918,219.1363785,207.9312787,194.2879347
292,327,344,432,310,296,286,368,179.4880802,205.2815849,237.1456881,195.4934349,165.8935244,154.8654836,165.504537
293,60,53,53,42,58,51,74,32.9335927,31.62768604,29.09426267,26.48620731,32.50616356,27.61587295,33.28080363
294,76,62,100,40,62,54,85,41.71588409,36.99842518,54.89483522,25.22495934,34.74796794,29.24033607,38.22795012
295,130,92,145,89,122,137,247,71.35611752,54.90088898,79.59751107,56.12553453,68.3750337,74.18381558,111.0859256
296,139,126,107,112,92,150,194,76.29615643,75.19034795,58.73747368,70.62988615,51.56150082,81.22315575,87.24967439
297,61,55,64,45,63,60,89,33.48248592,32.82118363,35.13269454,28.37807926,35.30841904,32.4892623,40.02691248
298,94,90,107,34,77,77,91,51.5959619,53.70739139,58.73747368,21.44121544,43.15473438,41.69455328,40.92639366
299,15,19,23,43,15,18,26,8.233398176,11.33822707,12.6258121,27.11683129,8.406766438,9.74677869,11.69325533
300,4,4,2,7,3,4,3,2.195572847,2.386995173,1.097896704,4.414367885,1.681353288,2.16595082,1.349221769
301,84,70,80,88,74,51,119,46.10702979,41.77241553,43.91586818,55.49491055,41.4733811,27.61587295,53.51913017
302,74,65,87,75,68,63,114,40.61809767,38.78867156,47.75850664,47.29679876,38.11067452,34.11372541,51.27042722
303,138,140,203,122,180,136,173,75.74726322,83.54483105,111.4365155,76.93612599,100.8811973,73.64232788,77.80512201
304,10,0,0,0,47,69,0,5.488932117,0,0,0,26.34120151,37.36265164,0
305,138,89,123,93,143,147,183,75.74726322,53.1106426,67.52064732,58.64803047,80.14450671,79.59869263,82.3025279
306,238,167,157,156,185,184,292,130.6365844,99.65704847,86.18489129,98.37734143,103.6834527,99.63373772,131.3242522
307,36,54,42,30,52,28,41,19.76015562,32.22443483,23.05583079,18.91871951,29.14345699,15.16165574,18.43936417
308,48,44,26,12,37,27,47,26.34687416,26.2569469,14.27265716,7.567487802,20.73669055,14.62016803,21.13780771
309,40,18,25,20,23,31,30,21.95572847,10.74147828,13.7237088,12.61247967,12.89037521,16.78611885,13.49221769
310,78,69,77,149,78,89,85,42.81367051,41.17566673,42.26902312,93.96297354,43.71518548,48.19240574,38.22795012
311,17,2,16,8,24,13,18,9.331184599,1.193497586,8.783173635,5.044991868,13.4508263,7.039340165,8.095330613
312,69,70,41,34,56,64,89,37.87363161,41.77241553,22.50688244,21.44121544,31.38526137,34.65521312,40.02691248
313,37,34,21,15,28,66,73,20.30904883,20.28945897,11.5279154,9.459359753,15.69263068,35.73818853,32.83106304
314,46,41,23,82,42,50,60,25.24908774,24.46670052,12.6258121,51.71116665,23.53894603,27.07438525,26.98443538
315,111,107,85,90,115,132,153,60.9271465,63.85212088,46.66060994,56.75615852,64.45187603,71.47637706,68.81031021
316,185,110,195,161,178,174,264,101.5452442,65.64236725,107.0449287,101.5304613,99.76029507,94.21886067,118.7315157
317,142,89,124,98,97,98,138,77.94283607,53.1106426,68.06959567,61.80115038,54.3637563,53.06579509,62.06420137
318,96,69,41,83,56,67,131,52.69374833,41.17566673,22.50688244,52.34179063,31.38526137,36.27967623,58.91601724
319,27,20,27,27,8,12,30,14.82011672,11.93497586,14.82160551,17.02684755,4.483608767,6.49785246,13.49221769
320,380,267,266,232,333,311,460,208.5794205,159.3319278,146.0202617,146.3047642,186.6302149,168.4026762,206.8806712
321,220,204,178,120,205,178,190,120.7565066,121.7367538,97.71280669,75.67487802,114.8924747,96.38481149,85.45071203
322,184,170,173,91,197,166,302,100.996351,101.4472948,94.96806493,57.3867825,110.4088659,89.88695903,135.8216581
323,48,47,38,18,39,44,54,26.34687416,28.04719328,20.86003738,11.3512317,21.85759274,23.82545902,24.28599184
324,32,28,17,15,29,37,51,17.56458278,16.70896621,9.332121987,9.459359753,16.25308178,20.03504508,22.93677007
325,176,149,205,183,182,178,260,96.60520526,88.91557019,112.5344122,115.404189,102.0020995,96.38481149,116.9325533
326,83,130,102,128,120,94,116,45.55813657,77.57734312,55.99273192,80.71986989,67.25413151,50.89984427,52.1699084
327,69,59,73,36,54,65,85,37.87363161,35.2081788,40.07322971,22.70246341,30.26435918,35.19670082,38.22795012
328,106,130,103,91,116,147,152,58.18268044,77.57734312,56.54168028,57.3867825,65.01232712,79.59869263,68.36056962
329,130,173,93,92,116,119,204,71.35611752,103.2375412,51.05219675,58.01740648,65.01232712,64.43703689,91.74708028
330,22,34,31,66,18,28,44,12.07565066,20.28945897,17.01739892,41.62118291,10.08811973,15.16165574,19.78858594
331,11,17,10,11,8,8,17,6.037825329,10.14472948,5.489483522,6.936863819,4.483608767,4.33190164,7.645590024
332,76,50,41,36,75,71,87,41.71588409,29.83743966,22.50688244,22.70246341,42.03383219,38.44562705,39.1274313
333,180,180,182,207,178,211,267,98.80077811,107.4147828,99.9086001,130.5391646,99.76029507,114.2539058,120.0807374
334,79,142,156,94,97,100,121,43.36256373,84.73832864,85.63594294,59.27865445,54.3637563,54.1487705,54.41861135
335,14,5,6,0,9,18,12,7.684504964,2.983743966,3.293690113,0,5.044059863,9.74677869,5.396887076
336,4,29,20,21,22,27,35,2.195572847,17.305715,10.97896704,13.24310365,12.32992411,14.62016803,15.74092064
337,28,50,23,26,41,43,36,15.36900993,29.83743966,12.6258121,16.39622357,22.97849493,23.28397131,16.19066123
338,194,190,84,192,146,154,246,106.4852831,113.3822707,46.11166158,121.0798048,81.82586,83.38910657,110.636185
339,187,158,167,194,178,207,276,102.6430306,94.28630933,91.67437482,122.3410528,99.76029507,112.0879549,124.1284027
340,126,130,89,158,112,128,144,69.16054468,77.57734312,48.85640335,99.6385894,62.77052274,69.31042624,64.76264491
341,97,68,70,57,91,142,125,53.24264154,40.57891794,38.42638465,35.94556706,51.00104972,76.89125411,56.2175737
342,115,162,170,75,138,137,232,63.12271935,96.6733045,93.32121987,47.29679876,77.34225123,74.18381558,104.3398168
343,26,63,64,41,56,28,60,14.2712235,37.59517397,35.13269454,25.85558332,31.38526137,15.16165574,26.98443538
344,16,19,10,9,7,9,16,8.782291388,11.33822707,5.489483522,5.675615852,3.923157671,4.873389345,7.195849434
345,27,28,55,49,41,53,82,14.82011672,16.70896621,30.19215937,30.90057519,22.97849493,28.69884836,36.87872835
346,18,13,13,16,20,17,20,9.880077811,7.757734312,7.136328579,10.08998374,11.20902192,9.205290985,8.994811793
347,44,45,39,87,49,47,57,24.15130132,26.8536957,21.40898574,54.86428657,27.4621037,25.44992213,25.63521361
348,44,47,51,25,61,54,75,24.15130132,28.04719328,27.99636596,15.76559959,34.18751685,29.24033607,33.73054422
349,70,44,39,80,41,68,76,38.42252482,26.2569469,21.40898574,50.44991868,22.97849493,36.82116394,34.18028481
350,69,60,62,60,70,87,86,37.87363161,35.80492759,34.03479784,37.83743901,39.23157671,47.10943033,38.67769071
351,103,127,78,100,112,131,122,56.53600081,75.78709674,42.81797147,63.06239835,62.77052274,70.93488935,54.86835193
352,188,135,124,124,116,144,182,103.1919238,80.56108709,68.06959567,78.19737396,65.01232712,77.97422952,81.85278731
353,89,120,104,84,104,119,97,48.85149584,71.60985519,57.09062863,52.97241462,58.28691397,64.43703689,43.62483719
354,10,14,6,32,15,21,9,5.488932117,8.354483105,3.293690113,20.17996747,8.406766438,11.3712418,4.047665307
355,212,233,189,155,191,215,318,116.3653609,139.0424688,103.7512386,97.74671744,107.0461593,116.4198566,143.0175075
356,141,133,90,106,134,130,156,77.39394285,79.3675895,49.4053517,66.84614225,75.10044685,70.39340165,70.15953198
357,107,109,106,90,109,129,193,58.73157365,65.04561846,58.18852533,56.75615852,61.08916945,69.85191394,86.7999338
358,0,0,0,0,1,0,0,0,0,0,0,0.560451096,0,0
359,59,54,21,38,45,54,70,32.38469949,32.22443483,11.5279154,23.96371137,25.22029931,29.24033607,31.48184127
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,99,121,120,91,80,100,102,54.34042796,72.20660398,65.87380226,57.3867825,44.83608767,54.1487705,45.87354014
362,135,94,125,91,100,113,161,74.10058358,56.09438656,68.61854402,57.3867825,56.04510959,61.18811066,72.40823493
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2,5,3,5,3,10,3,1.097786423,2.983743966,1.646845057,3.153119918,1.681353288,5.41487705,1.349221769
365,0,0,0,0,1,8,0,0,0,0,0,0.560451096,4.33190164,0
366,53,51,36,90,58,63,78,29.09134022,30.43418845,19.76214068,56.75615852,32.50616356,34.11372541,35.07976599
367,43,51,61,53,71,79,101,23.6024081,30.43418845,33.48584948,33.42307113,39.79202781,42.77752869,45.42379955
368,32,35,40,41,40,40,60,17.56458278,20.88620776,21.95793409,25.85558332,22.41804384,21.6595082,26.98443538
369,35,36,31,27,37,65,53,19.21126241,21.48295656,17.01739892,17.02684755,20.73669055,35.19670082,23.83625125
370,29,20,32,31,40,48,40,15.91790314,11.93497586,17.56634727,19.54934349,22.41804384,25.99140984,17.98962359
371,60,69,69,103,72,95,89,32.9335927,41.17566673,37.8774363,64.9542703,40.3524789,51.44133197,40.02691248
372,54,115,57,51,67,78,90,29.64023343,68.62611122,31.29005608,32.16182316,37.55022342,42.23604099,40.47665307
373,87,78,72,101,91,90,190,47.75370942,46.54640587,39.52428136,63.69302233,51.00104972,48.73389345,85.45071203
374,15,16,15,11,13,10,11,8.233398176,9.547980692,8.234225283,6.936863819,7.285864246,5.41487705,4.947146486
375,13,8,21,29,15,25,33,7.135611752,4.773990346,11.5279154,18.28809552,8.406766438,13.53719262,14.84143946
376,5,5,12,5,3,10,10,2.744466059,2.983743966,6.587380226,3.153119918,1.681353288,5.41487705,4.497405896
377,5,13,7,0,9,8,8,2.744466059,7.757734312,3.842638465,0,5.044059863,4.33190164,3.597924717
378,4,0,8,0,2,6,1,2.195572847,0,4.391586818,0,1.120902192,3.24892623,0.44974059
379,1,0,0,0,1,1,0,0.548893212,0,0,0,0.560451096,0.541487705,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,1,0,0,0,0,0,0,0.560451096,0,0
382,0,0,0,0,0,2,3,0,0,0,0,0,1.08297541,1.349221769
383,0,0,0,3,1,11,0,0,0,0,1.891871951,0.560451096,5.956364755,0
384,0,0,1,0,0,3,0,0,0,0.548948352,0,0,1.624463115,0
385,53,38,45,36,37,40,104,29.09134022,22.67645414,24.70267585,22.70246341,20.73669055,21.6595082,46.77302132
386,63,54,56,59,54,67,90,34.58027234,32.22443483,30.74110772,37.20681503,30.26435918,36.27967623,40.47665307
387,53,45,38,50,43,49,93,29.09134022,26.8536957,20.86003738,31.53119918,24.09939712,26.53289754,41.82587484
388,16,10,9,8,28,19,35,8.782291388,5.967487932,4.94053517,5.044991868,15.69263068,10.28826639,15.74092064
389,5,22,4,15,12,32,10,2.744466059,13.12847345,2.195793409,9.459359753,6.725413151,17.32760656,4.497405896
390,223,21,258,7,1016,204,13,122.4031862,12.53172466,141.6286749,4.414367885,569.4183134,110.4634918,5.846627665
391,13,0,26,1,13,13,0,7.135611752,0,14.27265716,0.630623984,7.285864246,7.039340165,0
392,62,1,87,3,281,56,3,34.03137913,0.596748793,47.75850664,1.891871951,157.4867579,30.32331148,1.349221769
393,93,8,233,11,495,150,1,51.04706869,4.773990346,127.9049661,6.936863819,277.4232925,81.22315575,0.44974059
394,115,42,96,63,156,102,15,63.12271935,25.06344932,52.69904181,39.72931096,87.43037096,55.23174591,6.746108844
395,283,282,234,227,277,294,381,155.3367789,168.2831597,128.4539144,143.1516443,155.2449536,159.1973853,171.3511646
396,448,206,373,212,468,363,119,245.9041589,122.9302514,204.7577354,133.6922845,262.2911129,196.5600369,53.51913017
397,57,27,58,17,88,59,5,31.28691307,16.11221742,31.83900443,10.72060772,49.31969644,31.94777459,2.248702948
398,221,206,151,211,215,239,163,121.3053998,122.9302514,82.89120118,133.0616605,120.4969856,129.4155615,73.30771611
399,366,320,235,253,272,264,315,200.8949155,190.9596138,129.0028628,159.5478678,152.4426981,142.9527541,141.6682857
400,235,228,230,263,265,276,199,128.9899048,136.0587249,126.258121,165.8541077,148.5195404,149.4506066,89.49837734
401,57,37,57,63,62,81,12,31.28691307,22.07970535,31.29005608,39.72931096,34.74796794,43.8605041,5.396887076
402,136,136,89,147,111,109,196,74.6494768,81.15783588,48.85640335,92.70172558,62.21007164,59.02215984,88.14915557
403,57,95,48,99,70,67,101,31.28691307,56.69113536,26.34952091,62.43177437,39.23157671,36.27967623,45.42379955
404,227,189,236,243,202,165,354,124.5987591,112.7855219,129.5518111,153.241628,113.2111214,89.34547132,159.2081687
405,9,26,13,11,9,5,18,4.940038906,15.51546862,7.136328579,6.936863819,5.044059863,2.707438525,8.095330613
406,16,2,19,0,24,43,2,8.782291388,1.193497586,10.43001869,0,13.4508263,23.28397131,0.899481179
407,184,84,115,19,112,135,25,100.996351,50.12689863,63.1290605,11.98185569,62.77052274,73.10084017,11.24351474
408,276,80,164,80,210,210,33,151.4945264,47.73990346,90.02752976,50.44991868,117.6947301,113.712418,14.84143946
409,95,30,77,33,73,174,4,52.14485511,17.9024638,42.26902312,20.81059146,40.91293,94.21886067,1.798962359
410,3,0,0,0,2,6,2,1.646679635,0,0,0,1.120902192,3.24892623,0.899481179
411,8,0,0,0,6,93,0,4.391145694,0,0,0,3.362706575,50.35835656,0
412,1,0,0,0,0,8,0,0.548893212,0,0,0,0,4.33190164,0
413,2,0,0,0,2,71,0,1.097786423,0,0,0,1.120902192,38.44562705,0
414,6,0,3,0,4,49,0,3.29335927,0,1.646845057,0,2.241804384,26.53289754,0
415,10,8,1,0,4,8,1,5.488932117,4.773990346,0.548948352,0,2.241804384,4.33190164,0.44974059
416,18,0,4,0,12,139,0,9.880077811,0,2.195793409,0,6.725413151,75.26679099,0
417,18,2,6,1,11,38,0,9.880077811,1.193497586,3.293690113,0.630623984,6.164962055,20.57653279,0
418,16,12,8,13,3,3,17,8.782291388,7.160985519,4.391586818,8.198111786,1.681353288,1.624463115,7.645590024
